"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Poll",8.74673446565831,-0.0144780290136014,0.581896365305793,-0.0248807689424096,0.980150066646759,1
"Polm",10.0675233146944,0.686250506768185,0.550885928532698,1.24572161172465,0.212866616566879,1
"Polr1a",15.0066821451337,-0.54942791880152,0.442336421768829,-1.2421041808053,0.214198126228089,1
"Polr1b",12.5217505869654,-0.357152037019676,0.528500639494292,-0.675783547511741,0.499178081952713,1
"Polr1c",32.0950920965743,0.225629233496705,0.317233385169992,0.711240506341411,0.476935211546662,0.812215050874213
"Polr1d",31.0876113494774,-0.0509538591751615,0.319828156589139,-0.159316364508264,0.87341962841071,0.967379965350064
"Polr1f",6.49409824566489,0.9767804368541,0.688003316308959,1.41973216363896,0.155685670615787,1
"Polr1h",13.0911979215593,0.143766633344164,0.47268826403661,0.304146822086172,0.761016036549106,1
"Polr2a",105.646546329291,-0.248147405627194,0.203884875759314,-1.21709570022316,0.223567806474905,0.612001520291881
"Polr2b",36.1590757291042,0.140332840395972,0.312337564216005,0.449298632228948,0.65321624433406,0.891611099507885
"Polr2c",21.3872796058529,0.0664068812470003,0.388389817516261,0.170979974891386,0.864239511444184,0.964042891127812
"Polr2d",11.8722185296229,-0.567117703311282,0.51362982660943,-1.10413701450115,0.269533706938986,1
"Polr2e",40.6425917136177,-0.179991622511426,0.284514718278411,-0.632626753373424,0.526977412131974,0.833789993903222
"Polr2f",39.2845552943394,-0.131219675904466,0.28328085531726,-0.463214062798233,0.643210937169814,0.888397565602431
"Polr2g",18.2565417225086,-0.253667242312818,0.401280767746498,-0.632144031565119,0.527292765407719,1
"Polr2h",9.30351829945506,0.823242618121068,0.57381920800215,1.43467246589275,0.151380453896142,1
"Polr2i",13.5346961112331,-0.355779345614153,0.462953430863329,-0.768499209414403,0.442190660173293,1
"Polr2j",20.0593177851205,0.311166321954631,0.393325768596541,0.79111603357423,0.428876283657346,1
"Polr2m",93.9830774664964,0.185667915035615,0.199901418450903,0.928797386603918,0.352994099101665,0.722403465747945
"Polr3a",9.52897041044938,0.436517428083247,0.551263069691574,0.791849576151499,0.428448391255507,1
"Polr3b",16.1291479656519,0.398960156265893,0.446342344736171,0.893843393912614,0.371405687914215,1
"Polr3c",37.5636070052166,0.165864464126491,0.297391700153585,0.557730642922557,0.577028329705809,0.859751940084225
"Polr3d",7.87142170950627,0.0427130231278228,0.606425149128115,0.0704341223137485,0.943848132999258,1
"Polr3e",15.365433648269,-0.540616787959077,0.44661170308861,-1.21048504600386,0.226092825499909,1
"Polr3f",8.04738415199999,0.119231228269258,0.621320166157631,0.191899820356077,0.847820678162916,1
"Polr3g",5.25067585490601,-0.0578536796586849,0.756815147648407,-0.0764436069209887,0.939066177771603,1
"Polr3gl",12.3010591131959,-0.0340804360456933,0.483302220147185,-0.0705157862409869,0.94378313622351,1
"Polr3h",21.196775742957,0.0367968137462837,0.385812429755585,0.0953748788487575,0.924017068878498,1
"Polr3k",19.1364743490334,0.106573699966694,0.415882923556651,0.256258898670979,0.797750931915649,1
